Knot_index,x,y,sol_analytic,sol_PDDS_GM,sol_PDDS_EM,err,rerr,sbias
174,1.000000e+01,-2.000000e+01,3.130281e+00,3.186076e+00,3.153100e+00,5.579480e-02,1.782421e-02,3.297607e-02
175,1.000000e+01,-1.888889e+01,3.222839e+00,3.331997e+00,3.278836e+00,1.091583e-01,3.387023e-02,5.316077e-02
176,1.000000e+01,-1.777778e+01,3.304408e+00,3.351633e+00,3.312224e+00,4.722510e-02,1.429155e-02,3.940984e-02
177,1.000000e+01,-1.666667e+01,3.374876e+00,3.435404e+00,3.395032e+00,6.052826e-02,1.793496e-02,4.037195e-02
178,1.000000e+01,-1.555556e+01,3.434980e+00,3.447554e+00,3.407050e+00,1.257404e-02,3.660586e-03,4.050471e-02
179,1.000000e+01,-1.444444e+01,3.485711e+00,3.526076e+00,3.486955e+00,4.036521e-02,1.158020e-02,3.912112e-02
180,1.000000e+01,-1.333333e+01,3.527998e+00,3.534689e+00,3.488431e+00,6.690146e-03,1.896301e-03,4.625750e-02
181,1.000000e+01,-1.222222e+01,3.562624e+00,3.559273e+00,3.510348e+00,-3.350912e-03,9.405741e-04,4.892554e-02
182,1.000000e+01,-1.111111e+01,3.590244e+00,3.618742e+00,3.573670e+00,2.849717e-02,7.937389e-03,4.507178e-02
183,1.000000e+01,-1.000000e+01,3.611452e+00,3.618075e+00,3.567578e+00,6.623279e-03,1.833966e-03,5.049735e-02
184,1.000000e+01,-8.888889e+00,3.626840e+00,3.651522e+00,3.605971e+00,2.468227e-02,6.805448e-03,4.555104e-02
185,1.000000e+01,-7.777778e+00,3.637046e+00,3.650658e+00,3.614412e+00,1.361145e-02,3.742446e-03,3.624591e-02
186,1.000000e+01,-6.666667e+00,3.642775e+00,3.668048e+00,3.619074e+00,2.527236e-02,6.937665e-03,4.897375e-02
187,1.000000e+01,-5.555556e+00,3.644795e+00,3.677818e+00,3.629039e+00,3.302228e-02,9.060118e-03,4.877894e-02
188,1.000000e+01,-4.444444e+00,3.643908e+00,3.608564e+00,3.607556e+00,-3.534416e-02,9.699522e-03,1.007178e-03
189,1.000000e+01,-3.333333e+00,3.640890e+00,3.695173e+00,3.639330e+00,5.428377e-02,1.490948e-02,5.584352e-02
190,1.000000e+01,-2.222222e+00,3.636408e+00,3.685656e+00,3.647204e+00,4.924767e-02,1.354294e-02,3.845200e-02
191,1.000000e+01,-1.111111e+00,3.630919e+00,3.673668e+00,3.641471e+00,4.274922e-02,1.177367e-02,3.219742e-02
192,1.000000e+01,0.000000e+00,3.624565e+00,3.663725e+00,3.621331e+00,3.915960e-02,1.080394e-02,4.239410e-02
193,1.000000e+01,1.111111e+00,3.617104e+00,3.654822e+00,3.611982e+00,3.771831e-02,1.042777e-02,4.284022e-02
194,1.000000e+01,2.222222e+00,3.607894e+00,3.678533e+00,3.632942e+00,7.063931e-02,1.957910e-02,4.559078e-02
195,1.000000e+01,3.333333e+00,3.595953e+00,3.655998e+00,3.609836e+00,6.004475e-02,1.669787e-02,4.616234e-02
196,1.000000e+01,4.444444e+00,3.580107e+00,3.638632e+00,3.598131e+00,5.852510e-02,1.634730e-02,4.050129e-02
197,1.000000e+01,5.555556e+00,3.559191e+00,3.593113e+00,3.554756e+00,3.392164e-02,9.530714e-03,3.835742e-02
198,1.000000e+01,6.666667e+00,3.532290e+00,3.590113e+00,3.553607e+00,5.782374e-02,1.637005e-02,3.650621e-02
199,1.000000e+01,7.777778e+00,3.498947e+00,3.561539e+00,3.516864e+00,6.259212e-02,1.788885e-02,4.467489e-02
200,1.000000e+01,8.888889e+00,3.459298e+00,3.511175e+00,3.462124e+00,5.187796e-02,1.499667e-02,4.905115e-02
201,1.000000e+01,1.000000e+01,3.414055e+00,3.425961e+00,3.384804e+00,1.190692e-02,3.487618e-03,4.115707e-02
202,1.000000e+01,1.111111e+01,3.364363e+00,3.418109e+00,3.375529e+00,5.374653e-02,1.597525e-02,4.258034e-02
203,1.000000e+01,1.222222e+01,3.311568e+00,3.371932e+00,3.331387e+00,6.036350e-02,1.822807e-02,4.054460e-02
204,1.000000e+01,1.333333e+01,3.256999e+00,3.300643e+00,3.272149e+00,4.364346e-02,1.339990e-02,2.849398e-02
205,1.000000e+01,1.444444e+01,3.201827e+00,3.235659e+00,3.192540e+00,3.383206e-02,1.056649e-02,4.311880e-02
206,1.000000e+01,1.555556e+01,3.147032e+00,3.169994e+00,3.127633e+00,2.296297e-02,7.296707e-03,4.236171e-02
207,1.000000e+01,1.666667e+01,3.093445e+00,3.122640e+00,2.985553e+00,2.919495e-02,9.437684e-03,1.370863e-01
208,1.000000e+01,1.777778e+01,3.041824e+00,3.069481e+00,3.031321e+00,2.765761e-02,9.092443e-03,3.816053e-02
209,1.000000e+01,1.888889e+01,2.992919e+00,3.011725e+00,2.975750e+00,1.880607e-02,6.283522e-03,3.597547e-02
210,1.000000e+01,2.000000e+01,2.947512e+00,2.950159e+00,2.925640e+00,2.646628e-03,8.979193e-04,2.451827e-02
211,1.000000e+01,2.111111e+01,2.906412e+00,2.930484e+00,2.904080e+00,2.407171e-02,8.282278e-03,2.640364e-02
212,1.000000e+01,2.222222e+01,2.870423e+00,2.889019e+00,2.863597e+00,1.859539e-02,6.478275e-03,2.542114e-02
213,1.000000e+01,2.333333e+01,2.840280e+00,2.828862e+00,2.809490e+00,-1.141813e-02,4.020074e-03,1.937235e-02
214,1.000000e+01,2.444444e+01,2.816572e+00,2.825721e+00,2.810815e+00,9.149196e-03,3.248344e-03,1.490658e-02
215,1.000000e+01,2.555556e+01,2.799673e+00,2.787858e+00,2.773654e+00,-1.181549e-02,4.220311e-03,1.420373e-02
216,1.000000e+01,2.666667e+01,2.789700e+00,2.749575e+00,2.717179e+00,-4.012446e-02,1.438307e-02,3.239617e-02
217,1.000000e+01,2.777778e+01,2.786512e+00,2.792008e+00,2.769621e+00,5.495980e-03,1.972351e-03,2.238729e-02
218,1.000000e+01,2.888889e+01,2.789769e+00,2.793511e+00,2.789594e+00,3.741784e-03,1.341252e-03,3.916856e-03
219,1.000000e+01,3.000000e+01,2.799020e+00,2.799020e+00,2.799020e+00,-1.332268e-15,4.759765e-16,8.881784e-16
220,2.000000e+01,-3.000000e+01,2.599123e+00,2.599123e+00,2.599123e+00,0.000000e+00,0.000000e+00,0.000000e+00
221,2.000000e+01,-2.888889e+01,2.616842e+00,2.644821e+00,2.642001e+00,2.797881e-02,1.069182e-02,2.819318e-03
222,2.000000e+01,-2.777778e+01,2.646022e+00,2.655510e+00,2.649902e+00,9.488447e-03,3.585929e-03,5.607902e-03
223,2.000000e+01,-2.666667e+01,2.686099e+00,2.691771e+00,2.686566e+00,5.672358e-03,2.111745e-03,5.205041e-03
224,2.000000e+01,-2.555556e+01,2.735963e+00,2.743689e+00,2.735437e+00,7.726019e-03,2.823876e-03,8.251453e-03
225,2.000000e+01,-2.444444e+01,2.793892e+00,2.815685e+00,2.804514e+00,2.179290e-02,7.800192e-03,1.117165e-02
226,2.000000e+01,-2.333333e+01,2.857625e+00,2.906333e+00,2.892958e+00,4.870761e-02,1.704479e-02,1.337429e-02
227,2.000000e+01,-2.222222e+01,2.924588e+00,2.975439e+00,2.958385e+00,5.085126e-02,1.738749e-02,1.705478e-02
228,2.000000e+01,-2.111111e+01,2.992247e+00,3.034053e+00,3.027289e+00,4.180567e-02,1.397133e-02,6.763413e-03
229,2.000000e+01,-2.000000e+01,3.058447e+00,3.088713e+00,3.068201e+00,3.026559e-02,9.895738e-03,2.051211e-02
230,2.000000e+01,-1.888889e+01,3.121628e+00,3.158866e+00,3.138578e+00,3.723820e-02,1.192910e-02,2.028742e-02
231,2.000000e+01,-1.777778e+01,3.180843e+00,3.239963e+00,3.217752e+00,5.912038e-02,1.858639e-02,2.221174e-02
232,2.000000e+01,-1.666667e+01,3.235649e+00,3.271253e+00,3.221386e+00,3.560402e-02,1.100367e-02,4.986722e-02
233,2.000000e+01,-1.555556e+01,3.285925e+00,3.312782e+00,3.270828e+00,2.685700e-02,8.173345e-03,4.195406e-02
234,2.000000e+01,-1.444444e+01,3.331714e+00,3.333909e+00,3.311682e+00,2.194487e-03,6.586662e-04,2.222707e-02
235,2.000000e+01,-1.333333e+01,3.373120e+00,3.395958e+00,3.371538e+00,2.283741e-02,6.770411e-03,2.441984e-02
236,2.000000e+01,-1.222222e+01,3.410253e+00,3.429146e+00,3.405278e+00,1.889364e-02,5.540245e-03,2.386789e-02
237,2.000000e+01,-1.111111e+01,3.443211e+00,3.467881e+00,3.426322e+00,2.466955e-02,7.164693e-03,4.155836e-02
238,2.000000e+01,-1.000000e+01,3.472091e+00,3.503772e+00,3.482039e+00,3.168127e-02,9.124551e-03,2.173298e-02
239,2.000000e+01,-8.888889e+00,3.496993e+00,3.511828e+00,3.494413e+00,1.483454e-02,4.242085e-03,1.741463e-02
240,2.000000e+01,-7.777778e+00,3.518032e+00,3.547663e+00,3.521761e+00,2.963106e-02,8.422624e-03,2.590153e-02
241,2.000000e+01,-6.666667e+00,3.535331e+00,3.579979e+00,3.556952e+00,4.464821e-02,1.262915e-02,2.302630e-02
242,2.000000e+01,-5.555556e+00,3.549017e+00,3.579552e+00,3.561062e+00,3.053452e-02,8.603656e-03,1.848935e-02
243,2.000000e+01,-4.444444e+00,3.559199e+00,3.597784e+00,3.570164e+00,3.858486e-02,1.084088e-02,2.762026e-02
244,2.000000e+01,-3.333333e+00,3.565935e+00,3.606565e+00,3.566581e+00,4.062940e-02,1.139376e-02,3.998404e-02
245,2.000000e+01,-2.222222e+00,3.569195e+00,3.591468e+00,3.573407e+00,2.227265e-02,6.240245e-03,1.806062e-02
246,2.000000e+01,-1.111111e+00,3.568808e+00,3.598543e+00,3.583543e+00,2.973582e-02,8.332144e-03,1.500006e-02
247,2.000000e+01,0.000000e+00,3.564405e+00,3.582945e+00,3.576511e+00,1.853962e-02,5.201322e-03,6.433907e-03
248,2.000000e+01,1.111111e+00,3.555358e+00,3.598796e+00,3.581545e+00,4.343787e-02,1.221758e-02,1.725032e-02
249,2.000000e+01,2.222222e+00,3.540709e+00,3.576577e+00,3.558670e+00,3.586820e-02,1.013023e-02,1.790670e-02
250,2.000000e+01,3.333333e+00,3.519138e+00,3.516363e+00,3.482536e+00,-2.775482e-03,7.886823e-04,3.382654e-02
251,2.000000e+01,4.444444e+00,3.488994e+00,3.489214e+00,3.468433e+00,2.206200e-04,6.323312e-05,2.078140e-02
252,2.000000e+01,5.555556e+00,3.448482e+00,3.473216e+00,3.450371e+00,2.473393e-02,7.172413e-03,2.284437e-02
253,2.000000e+01,6.666667e+00,3.396105e+00,3.444124e+00,3.417915e+00,4.801931e-02,1.413953e-02,2.620905e-02
254,2.000000e+01,7.777778e+00,3.331371e+00,3.361181e+00,3.340353e+00,2.981019e-02,8.948324e-03,2.082747e-02
255,2.000000e+01,8.888889e+00,3.255545e+00,3.297321e+00,3.269440e+00,4.177596e-02,1.283225e-02,2.788037e-02
256,2.000000e+01,1.000000e+01,3.171938e+00,3.218103e+00,3.195976e+00,4.616508e-02,1.455422e-02,2.212729e-02
257,2.000000e+01,1.111111e+01,3.085270e+00,3.160252e+00,3.124787e+00,7.498226e-02,2.430331e-02,3.546492e-02
258,2.000000e+01,1.222222e+01,3.000274e+00,3.021629e+00,3.000014e+00,2.135566e-02,7.117903e-03,2.161512e-02
259,2.000000e+01,1.333333e+01,2.920369e+00,2.906309e+00,2.886746e+00,-1.405955e-02,4.814307e-03,1.956375e-02
260,2.000000e+01,1.444444e+01,2.847162e+00,2.838286e+00,2.816915e+00,-8.876063e-03,3.117513e-03,2.137082e-02
261,2.000000e+01,1.555556e+01,2.780779e+00,2.815809e+00,2.791512e+00,3.503023e-02,1.259727e-02,2.429730e-02
262,2.000000e+01,1.666667e+01,2.720559e+00,2.685951e+00,2.673415e+00,-3.460795e-02,1.272089e-02,1.253626e-02
263,2.000000e+01,1.777778e+01,2.665654e+00,2.650393e+00,2.627515e+00,-1.526094e-02,5.725025e-03,2.287795e-02
264,2.000000e+01,1.888889e+01,2.615380e+00,2.601945e+00,2.581609e+00,-1.343539e-02,5.137070e-03,2.033597e-02
265,2.000000e+01,2.000000e+01,2.569355e+00,2.567459e+00,2.544651e+00,-1.895737e-03,7.378262e-04,2.280808e-02
266,2.000000e+01,2.111111e+01,2.527502e+00,2.525275e+00,2.507814e+00,-2.226345e-03,8.808480e-04,1.746095e-02
267,2.000000e+01,2.222222e+01,2.490000e+00,2.493707e+00,2.481524e+00,3.706836e-03,1.488689e-03,1.218290e-02
268,2.000000e+01,2.333333e+01,2.457218e+00,2.458125e+00,2.443634e+00,9.068445e-04,3.690533e-04,1.449098e-02
269,2.000000e+01,2.444444e+01,2.429648e+00,2.432465e+00,2.410798e+00,2.816397e-03,1.159179e-03,2.166604e-02
270,2.000000e+01,2.555556e+01,2.407856e+00,2.420645e+00,2.410142e+00,1.278960e-02,5.311614e-03,1.050331e-02
271,2.000000e+01,2.666667e+01,2.392438e+00,2.398469e+00,2.391393e+00,6.031656e-03,2.521134e-03,7.076547e-03
272,2.000000e+01,2.777778e+01,2.383989e+00,2.386351e+00,2.382932e+00,2.362049e-03,9.907969e-04,3.418424e-03
273,2.000000e+01,2.888889e+01,2.383077e+00,2.385245e+00,2.381810e+00,2.167646e-03,9.095994e-04,3.434800e-03
274,2.000000e+01,3.000000e+01,2.390221e+00,2.390221e+00,2.390221e+00,-8.881784e-16,3.715885e-16,8.881784e-16
275,-3.000000e+01,-2.000000e+01,3.017546e+00,3.017546e+00,3.017546e+00,-4.440892e-16,1.471690e-16,4.440892e-16
276,-2.888889e+01,-2.000000e+01,3.030506e+00,3.024679e+00,3.020965e+00,-5.827309e-03,1.922883e-03,3.713648e-03
277,-2.777778e+01,-2.000000e+01,3.044183e+00,3.040010e+00,3.029816e+00,-4.173480e-03,1.370969e-03,1.019399e-02
278,-2.666667e+01,-2.000000e+01,3.058362e+00,3.044838e+00,3.032051e+00,-1.352420e-02,4.422042e-03,1.278645e-02
279,-2.555556e+01,-2.000000e+01,3.072756e+00,3.066253e+00,3.048340e+00,-6.503392e-03,2.116469e-03,1.791312e-02
280,-2.444444e+01,-2.000000e+01,3.087009e+00,3.081959e+00,3.059772e+00,-5.050364e-03,1.636006e-03,2.218733e-02
281,-2.333333e+01,-2.000000e+01,3.100686e+00,3.081332e+00,3.052039e+00,-1.935434e-02,6.241954e-03,2.929246e-02
282,-2.222222e+01,-2.000000e+01,3.113267e+00,3.106937e+00,3.057910e+00,-6.329544e-03,2.033088e-03,4.902739e-02
283,-2.111111e+01,-2.000000e+01,3.124141e+00,3.096833e+00,3.061137e+00,-2.730865e-02,8.741169e-03,3.569619e-02
284,-1.888889e+01,-2.000000e+01,3.137943e+00,3.107159e+00,3.058458e+00,-3.078387e-02,9.810205e-03,4.870165e-02
285,-1.777778e+01,-2.000000e+01,3.139389e+00,3.117747e+00,3.071309e+00,-2.164198e-02,6.893690e-03,4.643802e-02
286,-1.666667e+01,-2.000000e+01,3.136347e+00,3.116614e+00,3.042637e+00,-1.973324e-02,6.291791e-03,7.397714e-02
287,-1.555556e+01,-2.000000e+01,3.128493e+00,3.102803e+00,3.042162e+00,-2.568991e-02,8.211594e-03,6.064103e-02
288,-1.444444e+01,-2.000000e+01,3.115943e+00,3.097690e+00,3.030770e+00,-1.825247e-02,5.857769e-03,6.691995e-02
289,-1.333333e+01,-2.000000e+01,3.099359e+00,3.082271e+00,3.010358e+00,-1.708816e-02,5.513451e-03,7.191300e-02
290,-1.222222e+01,-2.000000e+01,3.079924e+00,3.074266e+00,2.997438e+00,-5.657496e-03,1.836895e-03,7.682875e-02
291,-1.111111e+01,-2.000000e+01,3.059171e+00,3.029001e+00,2.952984e+00,-3.017042e-02,9.862287e-03,7.601631e-02
292,-8.888889e+00,-2.000000e+01,3.019971e+00,2.989300e+00,2.913077e+00,-3.067073e-02,1.015597e-02,7.622382e-02
293,-7.777778e+00,-2.000000e+01,3.004004e+00,3.009497e+00,2.914833e+00,5.493512e-03,1.828730e-03,9.466460e-02
294,-6.666667e+00,-2.000000e+01,2.991456e+00,2.991200e+00,2.920529e+00,-2.568454e-04,8.585966e-05,7.067080e-02
295,-5.555556e+00,-2.000000e+01,2.982621e+00,2.952513e+00,2.871057e+00,-3.010818e-02,1.009454e-02,8.145651e-02
296,-4.444444e+00,-2.000000e+01,2.977544e+00,2.972654e+00,2.864679e+00,-4.890278e-03,1.642387e-03,1.079743e-01
297,-3.333333e+00,-2.000000e+01,2.976129e+00,2.912898e+00,2.851383e+00,-6.323054e-02,2.124590e-02,6.151566e-02
298,-2.222222e+00,-2.000000e+01,2.978221e+00,2.938149e+00,2.872460e+00,-4.007208e-02,1.345504e-02,6.568931e-02
299,-1.111111e+00,-2.000000e+01,2.983647e+00,2.945230e+00,2.898718e+00,-3.841679e-02,1.287579e-02,4.651207e-02
300,1.111111e+00,-2.000000e+01,3.003693e+00,2.962049e+00,2.908593e+00,-4.164403e-02,1.386428e-02,5.345589e-02
301,2.222222e+00,-2.000000e+01,3.017759e+00,3.008950e+00,2.961712e+00,-8.809414e-03,2.919191e-03,4.723830e-02
302,3.333333e+00,-2.000000e+01,3.033950e+00,3.023441e+00,2.978776e+00,-1.050989e-02,3.464094e-03,4.466422e-02
303,4.444444e+00,-2.000000e+01,3.051623e+00,3.053197e+00,3.005291e+00,1.574385e-03,5.159172e-04,4.790601e-02
304,5.555556e+00,-2.000000e+01,3.069948e+00,3.125049e+00,3.084197e+00,5.510035e-02,1.794830e-02,4.085202e-02
305,6.666667e+00,-2.000000e+01,3.087959e+00,3.084696e+00,3.062191e+00,-3.262399e-03,1.056491e-03,2.250532e-02
306,7.777778e+00,-2.000000e+01,3.104631e+00,3.186491e+00,3.140040e+00,8.185993e-02,2.636704e-02,4.645083e-02
307,8.888889e+00,-2.000000e+01,3.119005e+00,3.152875e+00,3.115080e+00,3.387042e-02,1.085937e-02,3.779515e-02
308,1.111111e+01,-2.000000e+01,3.137895e+00,3.219217e+00,3.183494e+00,8.132120e-02,2.591584e-02,3.572294e-02
309,1.222222e+01,-2.000000e+01,3.141529e+00,3.211269e+00,3.173544e+00,6.973953e-02,2.219923e-02,3.772533e-02
310,1.333333e+01,-2.000000e+01,3.141082e+00,3.184508e+00,3.153377e+00,4.342687e-02,1.382545e-02,3.113133e-02
311,1.444444e+01,-2.000000e+01,3.136606e+00,3.177420e+00,3.139277e+00,4.081331e-02,1.301193e-02,3.814247e-02
312,1.555556e+01,-2.000000e+01,3.128246e+00,3.184368e+00,3.154797e+00,5.612139e-02,1.794021e-02,2.957081e-02
313,1.666667e+01,-2.000000e+01,3.116164e+00,3.153634e+00,3.133180e+00,3.747039e-02,1.202453e-02,2.045467e-02
314,1.777778e+01,-2.000000e+01,3.100489e+00,3.134607e+00,3.111360e+00,3.411840e-02,1.100420e-02,2.324661e-02
315,1.888889e+01,-2.000000e+01,3.081271e+00,3.139156e+00,3.120071e+00,5.788499e-02,1.878608e-02,1.908430e-02
316,2.111111e+01,-2.000000e+01,3.031818e+00,3.082427e+00,3.064845e+00,5.060899e-02,1.669262e-02,1.758245e-02
317,2.222222e+01,-2.000000e+01,3.001034e+00,3.007800e+00,2.994463e+00,6.766439e-03,2.254703e-03,1.333723e-02
318,2.333333e+01,-2.000000e+01,2.965614e+00,2.978300e+00,2.966668e+00,1.268633e-02,4.277810e-03,1.163243e-02
319,2.444444e+01,-2.000000e+01,2.925015e+00,2.945474e+00,2.931568e+00,2.045866e-02,6.994379e-03,1.390538e-02
320,2.555556e+01,-2.000000e+01,2.878775e+00,2.899793e+00,2.876943e+00,2.101764e-02,7.300897e-03,2.284996e-02
321,2.666667e+01,-2.000000e+01,2.826765e+00,2.813094e+00,2.808335e+00,-1.367054e-02,4.836107e-03,4.759967e-03
322,2.777778e+01,-2.000000e+01,2.769515e+00,2.733458e+00,2.728484e+00,-3.605656e-02,1.301909e-02,4.974561e-03
323,2.888889e+01,-2.000000e+01,2.708511e+00,2.709812e+00,2.707897e+00,1.301756e-03,4.806168e-04,1.915197e-03
324,3.000000e+01,-2.000000e+01,2.646266e+00,2.646266e+00,2.646266e+00,-1.776357e-15,6.712691e-16,1.332268e-15
325,-3.000000e+01,-1.000000e+01,3.054238e+00,3.054238e+00,3.054238e+00,0.000000e+00,0.000000e+00,0.000000e+00
326,-2.888889e+01,-1.000000e+01,3.077076e+00,3.074671e+00,3.063804e+00,-2.404771e-03,7.815119e-04,1.086683e-02
327,-2.777778e+01,-1.000000e+01,3.096712e+00,3.087790e+00,3.076190e+00,-8.922692e-03,2.881344e-03,1.159990e-02
328,-2.666667e+01,-1.000000e+01,3.112919e+00,3.103383e+00,3.086003e+00,-9.535906e-03,3.063333e-03,1.737976e-02
329,-2.555556e+01,-1.000000e+01,3.125569e+00,3.100879e+00,3.079883e+00,-2.469035e-02,7.899475e-03,2.099518e-02
330,-2.444444e+01,-1.000000e+01,3.134710e+00,3.125703e+00,3.094372e+00,-9.007240e-03,2.873389e-03,3.133095e-02
331,-2.333333e+01,-1.000000e+01,3.140615e+00,3.110852e+00,3.071706e+00,-2.976263e-02,9.476689e-03,3.914640e-02
332,-2.222222e+01,-1.000000e+01,3.143792e+00,3.114380e+00,3.068187e+00,-2.941199e-02,9.355577e-03,4.619304e-02
333,-2.111111e+01,-1.000000e+01,3.144953e+00,3.104235e+00,3.049632e+00,-4.071894e-02,1.294739e-02,5.460285e-02
334,-1.888889e+01,-1.000000e+01,3.144550e+00,3.107796e+00,3.046342e+00,-3.675388e-02,1.168812e-02,6.145432e-02
335,-1.777778e+01,-1.000000e+01,3.144576e+00,3.097155e+00,3.035062e+00,-4.742156e-02,1.508043e-02,6.209255e-02
336,-1.666667e+01,-1.000000e+01,3.145609e+00,3.084099e+00,3.016843e+00,-6.151010e-02,1.955427e-02,6.725663e-02
337,-1.555556e+01,-1.000000e+01,3.148090e+00,3.106234e+00,2.989031e+00,-4.185643e-02,1.329582e-02,1.172029e-01
338,-1.444444e+01,-1.000000e+01,3.152328e+00,3.099710e+00,3.007622e+00,-5.261769e-02,1.669169e-02,9.208763e-02
339,-1.333333e+01,-1.000000e+01,3.158553e+00,3.093639e+00,3.005663e+00,-6.491403e-02,2.055182e-02,8.797611e-02
340,-1.222222e+01,-1.000000e+01,3.166983e+00,3.118340e+00,3.021451e+00,-4.864322e-02,1.535948e-02,9.688875e-02
341,-1.111111e+01,-1.000000e+01,3.177870e+00,3.114191e+00,3.022955e+00,-6.367896e-02,2.003825e-02,9.123547e-02
342,-8.888889e+00,-1.000000e+01,3.208388e+00,3.161533e+00,3.058989e+00,-4.685492e-02,1.460388e-02,1.025437e-01
343,-7.777778e+00,-1.000000e+01,3.228866e+00,3.145148e+00,2.636276e+00,-8.371815e-02,2.592804e-02,5.088720e-01
344,-6.666667e+00,-1.000000e+01,3.253387e+00,3.197346e+00,2.879878e+00,-5.604076e-02,1.722536e-02,3.174683e-01
345,-5.555556e+00,-1.000000e+01,3.282209e+00,3.239142e+00,3.147297e+00,-4.306635e-02,1.312115e-02,9.184525e-02
346,-4.444444e+00,-1.000000e+01,3.315259e+00,3.311391e+00,3.219825e+00,-3.867944e-03,1.166709e-03,9.156625e-02
347,-3.333333e+00,-1.000000e+01,3.351969e+00,3.325784e+00,3.195075e+00,-2.618573e-02,7.812043e-03,1.307083e-01
348,-2.222222e+00,-1.000000e+01,3.391170e+00,3.386349e+00,3.295631e+00,-4.820635e-03,1.421526e-03,9.071827e-02
