Knot_index,x,y,sol_analytic,sol_PDDS_GM,sol_PDDS_EM,err,rerr,sbias
349,-1.111111e+00,-1.000000e+01,3.431145e+00,3.430120e+00,3.351619e+00,-1.025408e-03,2.988529e-04,7.850109e-02
350,1.111111e+00,-1.000000e+01,3.505473e+00,3.503557e+00,3.424862e+00,-1.916285e-03,5.466552e-04,7.869439e-02
351,2.222222e+00,-1.000000e+01,3.536434e+00,3.532557e+00,3.459893e+00,-3.877041e-03,1.096314e-03,7.266413e-02
352,3.333333e+00,-1.000000e+01,3.561953e+00,3.552221e+00,3.485414e+00,-9.732360e-03,2.732310e-03,6.680718e-02
353,4.444444e+00,-1.000000e+01,3.581842e+00,3.606470e+00,3.518798e+00,2.462796e-02,6.875779e-03,8.767221e-02
354,5.555556e+00,-1.000000e+01,3.596375e+00,3.605126e+00,3.555336e+00,8.751307e-03,2.433369e-03,4.979034e-02
355,6.666667e+00,-1.000000e+01,3.606063e+00,3.605924e+00,3.560735e+00,-1.395706e-04,3.870442e-05,4.518822e-02
356,7.777778e+00,-1.000000e+01,3.611479e+00,3.598992e+00,3.556663e+00,-1.248724e-02,3.457653e-03,4.232901e-02
357,8.888889e+00,-1.000000e+01,3.613138e+00,3.627411e+00,3.580336e+00,1.427301e-02,3.950309e-03,4.707506e-02
358,1.111111e+01,-1.000000e+01,3.606719e+00,3.599844e+00,3.553636e+00,-6.874597e-03,1.906053e-03,4.620794e-02
359,1.222222e+01,-1.000000e+01,3.599140e+00,3.611640e+00,3.564300e+00,1.250023e-02,3.473117e-03,4.734063e-02
360,1.333333e+01,-1.000000e+01,3.588843e+00,3.574110e+00,3.517153e+00,-1.473308e-02,4.105244e-03,5.695708e-02
361,1.444444e+01,-1.000000e+01,3.575903e+00,3.594783e+00,3.550785e+00,1.887931e-02,5.279593e-03,4.399788e-02
362,1.555556e+01,-1.000000e+01,3.560360e+00,3.591678e+00,3.545307e+00,3.131792e-02,8.796280e-03,4.637105e-02
363,1.666667e+01,-1.000000e+01,3.542228e+00,3.566003e+00,3.509339e+00,2.377452e-02,6.711741e-03,5.666408e-02
364,1.777778e+01,-1.000000e+01,3.521502e+00,3.542837e+00,3.512160e+00,2.133540e-02,6.058607e-03,3.067761e-02
365,1.888889e+01,-1.000000e+01,3.498148e+00,3.515583e+00,3.490044e+00,1.743558e-02,4.984231e-03,2.553966e-02
366,2.111111e+01,-1.000000e+01,3.443190e+00,3.463832e+00,3.437587e+00,2.064217e-02,5.995071e-03,2.624558e-02
367,2.222222e+01,-1.000000e+01,3.411198e+00,3.416459e+00,3.394845e+00,5.260777e-03,1.542208e-03,2.161331e-02
368,2.333333e+01,-1.000000e+01,3.375710e+00,3.379158e+00,3.363944e+00,3.448112e-03,1.021448e-03,1.521434e-02
369,2.444444e+01,-1.000000e+01,3.336105e+00,3.358621e+00,3.341574e+00,2.251532e-02,6.748984e-03,1.704665e-02
370,2.555556e+01,-1.000000e+01,3.291496e+00,3.285030e+00,3.275296e+00,-6.465827e-03,1.964404e-03,9.734453e-03
371,2.666667e+01,-1.000000e+01,3.240727e+00,3.235169e+00,3.230171e+00,-5.558015e-03,1.715052e-03,4.997302e-03
372,2.777778e+01,-1.000000e+01,3.182500e+00,3.193809e+00,3.190332e+00,1.130904e-02,3.553509e-03,3.477109e-03
373,2.888889e+01,-1.000000e+01,3.115721e+00,3.122189e+00,3.107682e+00,6.468678e-03,2.076142e-03,1.450739e-02
374,3.000000e+01,-1.000000e+01,3.040097e+00,3.040097e+00,3.040097e+00,0.000000e+00,0.000000e+00,0.000000e+00
375,-3.000000e+01,0.000000e+00,2.825201e+00,2.825201e+00,2.825201e+00,4.440892e-16,1.571886e-16,4.440892e-16
376,-2.888889e+01,0.000000e+00,2.832735e+00,2.831439e+00,2.826285e+00,-1.296136e-03,4.575563e-04,5.153373e-03
377,-2.777778e+01,0.000000e+00,2.842858e+00,2.837927e+00,2.825663e+00,-4.930613e-03,1.734386e-03,1.226442e-02
378,-2.666667e+01,0.000000e+00,2.855662e+00,2.849554e+00,2.831572e+00,-6.108278e-03,2.139006e-03,1.798199e-02
379,-2.555556e+01,0.000000e+00,2.870854e+00,2.858064e+00,2.836744e+00,-1.278998e-02,4.455114e-03,2.132009e-02
380,-2.444444e+01,0.000000e+00,2.887860e+00,2.882745e+00,2.848767e+00,-5.115722e-03,1.771458e-03,3.397713e-02
381,-2.333333e+01,0.000000e+00,2.905959e+00,2.906579e+00,2.867443e+00,6.198421e-04,2.133004e-04,3.913590e-02
382,-2.222222e+01,0.000000e+00,2.924397e+00,2.870079e+00,2.783599e+00,-5.431838e-02,1.857422e-02,8.647969e-02
383,-2.111111e+01,0.000000e+00,2.942469e+00,2.919788e+00,2.877075e+00,-2.268090e-02,7.708117e-03,4.271328e-02
384,-1.888889e+01,0.000000e+00,2.975213e+00,2.946800e+00,2.903542e+00,-2.841326e-02,9.549992e-03,4.325727e-02
385,-1.777778e+01,0.000000e+00,2.989043e+00,2.966175e+00,2.908962e+00,-2.286842e-02,7.650749e-03,5.721259e-02
386,-1.666667e+01,0.000000e+00,3.000834e+00,2.981379e+00,2.920831e+00,-1.945549e-02,6.483359e-03,6.054829e-02
387,-1.555556e+01,0.000000e+00,3.010489e+00,2.981435e+00,2.793124e+00,-2.905386e-02,9.650878e-03,1.883112e-01
388,-1.444444e+01,0.000000e+00,3.018043e+00,3.002542e+00,2.906725e+00,-1.550031e-02,5.135882e-03,9.581724e-02
389,-1.333333e+01,0.000000e+00,3.023671e+00,3.012608e+00,2.924563e+00,-1.106295e-02,3.658781e-03,8.804489e-02
390,-1.222222e+01,0.000000e+00,3.027706e+00,3.020559e+00,2.847011e+00,-7.146924e-03,2.360508e-03,1.735476e-01
391,-1.111111e+01,0.000000e+00,3.030665e+00,3.017542e+00,2.917727e+00,-1.312300e-02,4.330074e-03,9.981486e-02
392,-8.888889e+00,0.000000e+00,3.036586e+00,3.036556e+00,2.947416e+00,-3.016763e-05,9.934717e-06,8.914028e-02
393,-7.777778e+00,0.000000e+00,3.041906e+00,3.049674e+00,2.959519e+00,7.768038e-03,2.553675e-03,9.015497e-02
394,-6.666667e+00,0.000000e+00,3.050959e+00,3.063467e+00,2.975479e+00,1.250814e-02,4.099740e-03,8.798789e-02
395,-5.555556e+00,0.000000e+00,3.065804e+00,3.052602e+00,2.949539e+00,-1.320160e-02,4.306080e-03,1.030634e-01
396,-4.444444e+00,0.000000e+00,3.088672e+00,3.080148e+00,2.986689e+00,-8.523938e-03,2.759742e-03,9.345929e-02
397,-3.333333e+00,0.000000e+00,3.121532e+00,3.154783e+00,3.082564e+00,3.325112e-02,1.065218e-02,7.221908e-02
398,-2.222222e+00,0.000000e+00,3.165356e+00,3.199579e+00,3.126050e+00,3.422313e-02,1.081178e-02,7.352900e-02
399,-1.111111e+00,0.000000e+00,3.219285e+00,3.265151e+00,3.188211e+00,4.586562e-02,1.424714e-02,7.694013e-02
400,1.111111e+00,0.000000e+00,3.343338e+00,3.398152e+00,3.337368e+00,5.481416e-02,1.639504e-02,6.078427e-02
401,2.222222e+00,0.000000e+00,3.403674e+00,3.443844e+00,3.368651e+00,4.017014e-02,1.180199e-02,7.519284e-02
402,3.333333e+00,0.000000e+00,3.457524e+00,3.499686e+00,3.438557e+00,4.216244e-02,1.219440e-02,6.112874e-02
403,4.444444e+00,0.000000e+00,3.503146e+00,3.564363e+00,3.486210e+00,6.121720e-02,1.747492e-02,7.815283e-02
404,5.555556e+00,0.000000e+00,3.540442e+00,3.528276e+00,3.461101e+00,-1.216640e-02,3.436406e-03,6.717533e-02
405,6.666667e+00,0.000000e+00,3.570225e+00,3.631686e+00,3.581697e+00,6.146098e-02,1.721488e-02,4.998835e-02
406,7.777778e+00,0.000000e+00,3.593569e+00,3.659763e+00,3.608716e+00,6.619450e-02,1.842027e-02,5.104770e-02
407,8.888889e+00,0.000000e+00,3.611441e+00,3.669221e+00,3.622677e+00,5.778012e-02,1.599919e-02,4.654412e-02
408,1.111111e+01,0.000000e+00,3.633415e+00,3.689698e+00,3.652798e+00,5.628257e-02,1.549027e-02,3.690043e-02
409,1.222222e+01,0.000000e+00,3.638271e+00,3.674985e+00,3.646931e+00,3.671456e-02,1.009121e-02,2.805473e-02
410,1.333333e+01,0.000000e+00,3.639271e+00,3.688161e+00,3.653354e+00,4.888969e-02,1.343392e-02,3.480728e-02
411,1.444444e+01,0.000000e+00,3.636467e+00,3.681184e+00,3.644374e+00,4.471704e-02,1.229684e-02,3.681019e-02
412,1.555556e+01,0.000000e+00,3.629856e+00,3.675067e+00,3.642392e+00,4.521080e-02,1.245526e-02,3.267509e-02
413,1.666667e+01,0.000000e+00,3.619406e+00,3.652496e+00,3.637206e+00,3.309060e-02,9.142550e-03,1.528990e-02
414,1.777778e+01,0.000000e+00,3.605063e+00,3.661671e+00,3.630172e+00,5.660881e-02,1.570259e-02,3.149924e-02
415,1.888889e+01,0.000000e+00,3.586759e+00,3.632012e+00,3.614559e+00,4.525311e-02,1.261671e-02,1.745330e-02
416,2.111111e+01,0.000000e+00,3.537888e+00,3.585740e+00,3.571708e+00,4.785193e-02,1.352556e-02,1.403169e-02
417,2.222222e+01,0.000000e+00,3.507059e+00,3.544144e+00,3.529672e+00,3.708443e-02,1.057422e-02,1.447226e-02
418,2.333333e+01,0.000000e+00,3.471741e+00,3.520450e+00,3.494804e+00,4.870894e-02,1.403012e-02,2.564556e-02
419,2.444444e+01,0.000000e+00,3.431736e+00,3.464469e+00,3.455379e+00,3.273263e-02,9.538214e-03,9.089495e-03
420,2.555556e+01,0.000000e+00,3.386872e+00,3.388529e+00,3.371234e+00,1.656944e-03,4.892253e-04,1.729503e-02
421,2.666667e+01,0.000000e+00,3.337073e+00,3.346003e+00,3.340152e+00,8.930674e-03,2.676200e-03,5.851466e-03
422,2.777778e+01,0.000000e+00,3.282462e+00,3.294562e+00,3.284464e+00,1.209970e-02,3.686165e-03,1.009803e-02
423,2.888889e+01,0.000000e+00,3.223490e+00,3.189191e+00,3.188695e+00,-3.429964e-02,1.064053e-02,4.955490e-04
424,3.000000e+01,0.000000e+00,3.161024e+00,3.161024e+00,3.161024e+00,-4.440892e-16,1.404890e-16,4.440892e-16
425,-3.000000e+01,1.000000e+01,2.748816e+00,2.748816e+00,2.748816e+00,-1.332268e-15,4.846696e-16,8.881784e-16
426,-2.888889e+01,1.000000e+01,2.734560e+00,2.729735e+00,2.725425e+00,-4.825111e-03,1.764493e-03,4.309700e-03
427,-2.777778e+01,1.000000e+01,2.729879e+00,2.739759e+00,2.726355e+00,9.879823e-03,3.619143e-03,1.340394e-02
428,-2.666667e+01,1.000000e+01,2.733835e+00,2.734504e+00,2.720675e+00,6.687973e-04,2.446370e-04,1.382933e-02
429,-2.555556e+01,1.000000e+01,2.744705e+00,2.733687e+00,2.718951e+00,-1.101780e-02,4.014203e-03,1.473618e-02
430,-2.444444e+01,1.000000e+01,2.760595e+00,2.760596e+00,2.735736e+00,6.822776e-07,2.471488e-07,2.485964e-02
431,-2.333333e+01,1.000000e+01,2.779791e+00,2.784785e+00,2.753043e+00,4.994093e-03,1.796571e-03,3.174156e-02
432,-2.222222e+01,1.000000e+01,2.800893e+00,2.816788e+00,2.764297e+00,1.589504e-02,5.674991e-03,5.249126e-02
433,-2.111111e+01,1.000000e+01,2.822821e+00,2.837253e+00,2.771816e+00,1.443159e-02,5.112470e-03,6.543719e-02
434,-1.888889e+01,1.000000e+01,2.866168e+00,2.874396e+00,2.809848e+00,8.228461e-03,2.870893e-03,6.454866e-02
435,-1.777778e+01,1.000000e+01,2.886601e+00,2.886477e+00,2.861180e+00,-1.245160e-04,4.313585e-05,2.529693e-02
436,-1.666667e+01,1.000000e+01,2.905810e+00,2.903630e+00,2.856028e+00,-2.179378e-03,7.500072e-04,4.760243e-02
437,-1.555556e+01,1.000000e+01,2.923645e+00,2.926121e+00,2.869350e+00,2.475196e-03,8.466129e-04,5.677032e-02
438,-1.444444e+01,1.000000e+01,2.940065e+00,2.913619e+00,2.867056e+00,-2.644560e-02,8.994904e-03,4.656303e-02
439,-1.333333e+01,1.000000e+01,2.955122e+00,2.960698e+00,2.909872e+00,5.576309e-03,1.886998e-03,5.082602e-02
440,-1.222222e+01,1.000000e+01,2.968965e+00,2.949824e+00,2.908786e+00,-1.914106e-02,6.447049e-03,4.103804e-02
441,-1.111111e+01,1.000000e+01,2.981849e+00,2.984388e+00,2.925962e+00,2.538686e-03,8.513796e-04,5.842637e-02
442,-8.888889e+00,1.000000e+01,3.006329e+00,3.009265e+00,2.955709e+00,2.936018e-03,9.766124e-04,5.355621e-02
443,-7.777778e+00,1.000000e+01,3.019043e+00,3.023118e+00,2.968298e+00,4.075192e-03,1.349829e-03,5.482023e-02
444,-6.666667e+00,1.000000e+01,3.033048e+00,3.023763e+00,2.996127e+00,-9.284491e-03,3.061109e-03,2.763675e-02
445,-5.555556e+00,1.000000e+01,3.049221e+00,3.066137e+00,3.013727e+00,1.691615e-02,5.547695e-03,5.241004e-02
446,-4.444444e+00,1.000000e+01,3.068486e+00,3.063660e+00,2.972838e+00,-4.825319e-03,1.572541e-03,9.082199e-02
447,-3.333333e+00,1.000000e+01,3.091677e+00,3.097372e+00,3.050772e+00,5.695045e-03,1.842057e-03,4.659977e-02
448,-2.222222e+00,1.000000e+01,3.119341e+00,3.146541e+00,3.094334e+00,2.719973e-02,8.719705e-03,5.220698e-02
449,-1.111111e+00,1.000000e+01,3.151502e+00,3.194031e+00,3.145564e+00,4.252911e-02,1.349487e-02,4.846673e-02
450,1.111111e+00,1.000000e+01,3.225830e+00,3.281668e+00,3.235303e+00,5.583801e-02,1.730966e-02,4.636455e-02
451,2.222222e+00,1.000000e+01,3.264606e+00,3.303554e+00,3.251666e+00,3.894843e-02,1.193052e-02,5.188867e-02
452,3.333333e+00,1.000000e+01,3.301660e+00,3.339181e+00,3.297320e+00,3.752042e-02,1.136411e-02,4.186120e-02
453,4.444444e+00,1.000000e+01,3.335069e+00,3.392011e+00,3.348124e+00,5.694251e-02,1.707386e-02,4.388682e-02
454,5.555556e+00,1.000000e+01,3.363387e+00,3.421184e+00,3.326297e+00,5.779626e-02,1.718395e-02,9.488657e-02
455,6.666667e+00,1.000000e+01,3.385724e+00,3.434140e+00,3.385907e+00,4.841577e-02,1.429997e-02,4.823241e-02
456,7.777778e+00,1.000000e+01,3.401657e+00,3.427681e+00,3.385916e+00,2.602426e-02,7.650467e-03,4.176456e-02
457,8.888889e+00,1.000000e+01,3.411080e+00,3.465551e+00,3.420939e+00,5.447151e-02,1.596900e-02,4.461181e-02
458,1.111111e+01,1.000000e+01,3.410699e+00,3.472213e+00,3.429457e+00,6.151438e-02,1.803571e-02,4.275559e-02
459,1.222222e+01,1.000000e+01,3.401123e+00,3.461025e+00,3.412288e+00,5.990262e-02,1.761260e-02,4.873679e-02
460,1.333333e+01,1.000000e+01,3.385412e+00,3.454062e+00,3.442061e+00,6.865030e-02,2.027827e-02,1.200127e-02
461,1.444444e+01,1.000000e+01,3.363641e+00,3.407648e+00,3.373726e+00,4.400761e-02,1.308333e-02,3.392239e-02
462,1.555556e+01,1.000000e+01,3.335915e+00,3.367769e+00,3.324169e+00,3.185412e-02,9.548839e-03,4.360035e-02
463,1.666667e+01,1.000000e+01,3.302428e+00,3.318894e+00,3.285778e+00,1.646521e-02,4.985789e-03,3.311586e-02
464,1.777778e+01,1.000000e+01,3.263527e+00,3.330800e+00,3.301042e+00,6.727304e-02,2.061360e-02,2.975789e-02
465,1.888889e+01,1.000000e+01,3.219766e+00,3.270410e+00,3.212628e+00,5.064432e-02,1.572919e-02,5.778227e-02
466,2.111111e+01,1.000000e+01,3.121058e+00,3.173263e+00,3.150219e+00,5.220514e-02,1.672675e-02,2.304388e-02
467,2.222222e+01,1.000000e+01,3.068299e+00,3.075599e+00,3.062674e+00,7.300796e-03,2.379428e-03,1.292507e-02
468,2.333333e+01,1.000000e+01,3.014886e+00,3.018683e+00,3.007576e+00,3.796186e-03,1.259147e-03,1.110610e-02
469,2.444444e+01,1.000000e+01,2.961990e+00,2.996282e+00,2.966846e+00,3.429197e-02,1.157734e-02,2.943584e-02
470,2.555556e+01,1.000000e+01,2.910632e+00,2.936757e+00,2.924839e+00,2.612458e-02,8.975568e-03,1.191744e-02
471,2.666667e+01,1.000000e+01,2.861643e+00,2.855945e+00,2.843330e+00,-5.698422e-03,1.991311e-03,1.261483e-02
472,2.777778e+01,1.000000e+01,2.815667e+00,2.820547e+00,2.806917e+00,4.879815e-03,1.733094e-03,1.362925e-02
473,2.888889e+01,1.000000e+01,2.773205e+00,2.789706e+00,2.786067e+00,1.650078e-02,5.950076e-03,3.639083e-03
474,3.000000e+01,1.000000e+01,2.734675e+00,2.734675e+00,2.734675e+00,0.000000e+00,0.000000e+00,0.000000e+00
475,-3.000000e+01,2.000000e+01,2.759873e+00,2.759873e+00,2.759873e+00,-4.440892e-16,1.609093e-16,4.440892e-16
476,-2.888889e+01,2.000000e+01,2.722865e+00,2.732684e+00,2.730568e+00,9.818273e-03,3.605861e-03,2.115244e-03
477,-2.777778e+01,2.000000e+01,2.689941e+00,2.683598e+00,2.677617e+00,-6.342881e-03,2.358000e-03,5.980484e-03
478,-2.666667e+01,2.000000e+01,2.663217e+00,2.653774e+00,2.647828e+00,-9.443760e-03,3.545997e-03,5.945843e-03
479,-2.555556e+01,2.000000e+01,2.643777e+00,2.628427e+00,2.621076e+00,-1.534998e-02,5.806078e-03,7.351463e-03
480,-2.444444e+01,2.000000e+01,2.631743e+00,2.620829e+00,2.613138e+00,-1.091449e-02,4.147246e-03,7.691048e-03
481,-2.333333e+01,2.000000e+01,2.626581e+00,2.612170e+00,2.600273e+00,-1.441089e-02,5.486560e-03,1.189701e-02
482,-2.222222e+01,2.000000e+01,2.627430e+00,2.612097e+00,2.600864e+00,-1.533377e-02,5.836033e-03,1.123253e-02
483,-2.111111e+01,2.000000e+01,2.633362e+00,2.610580e+00,2.601290e+00,-2.278213e-02,8.651349e-03,9.289697e-03
484,-1.888889e+01,2.000000e+01,2.657212e+00,2.623623e+00,2.615715e+00,-3.358976e-02,1.264098e-02,7.907326e-03
485,-1.777778e+01,2.000000e+01,2.673898e+00,2.644953e+00,2.640619e+00,-2.894567e-02,1.082527e-02,4.333155e-03
486,-1.666667e+01,2.000000e+01,2.693211e+00,2.678992e+00,2.670979e+00,-1.421869e-02,5.279458e-03,8.012713e-03
487,-1.555556e+01,2.000000e+01,2.714919e+00,2.688824e+00,2.685092e+00,-2.609505e-02,9.611724e-03,3.732172e-03
488,-1.444444e+01,2.000000e+01,2.738899e+00,2.697888e+00,2.660137e+00,-4.101102e-02,1.497354e-02,3.775124e-02
489,-1.333333e+01,2.000000e+01,2.765086e+00,2.724793e+00,2.726507e+00,-4.029307e-02,1.457208e-02,1.713959e-03
490,-1.222222e+01,2.000000e+01,2.793423e+00,2.752203e+00,2.766177e+00,-4.121964e-02,1.475596e-02,1.397358e-02
491,-1.111111e+01,2.000000e+01,2.823792e+00,2.755077e+00,2.786510e+00,-6.871493e-02,2.433428e-02,3.143321e-02
492,-8.888889e+00,2.000000e+01,2.889437e+00,2.832973e+00,2.861092e+00,-5.646403e-02,1.954153e-02,2.811863e-02
493,-7.777778e+00,2.000000e+01,2.923605e+00,2.840035e+00,2.840300e+00,-8.356961e-02,2.858444e-02,2.648703e-04
494,-6.666667e+00,2.000000e+01,2.957568e+00,2.934351e+00,2.919289e+00,-2.321620e-02,7.849763e-03,1.506236e-02
495,-5.555556e+00,2.000000e+01,2.990299e+00,2.955759e+00,2.940461e+00,-3.454061e-02,1.155089e-02,1.529757e-02
496,-4.444444e+00,2.000000e+01,3.020728e+00,3.005117e+00,3.001728e+00,-1.561124e-02,5.168039e-03,3.388935e-03
497,-3.333333e+00,2.000000e+01,3.047848e+00,3.047041e+00,3.027567e+00,-8.062481e-04,2.645303e-04,1.947424e-02
498,-2.222222e+00,2.000000e+01,3.070804e+00,3.082501e+00,3.062851e+00,1.169680e-02,3.809035e-03,1.965015e-02
499,-1.111111e+00,2.000000e+01,3.088937e+00,3.093072e+00,3.072837e+00,4.135606e-03,1.338845e-03,2.023526e-02
500,1.111111e+00,2.000000e+01,3.108983e+00,3.127733e+00,3.103744e+00,1.875004e-02,6.030924e-03,2.398911e-02
501,2.222222e+00,2.000000e+01,3.110342e+00,3.123659e+00,3.096532e+00,1.331630e-02,4.281297e-03,2.712632e-02
502,3.333333e+00,2.000000e+01,3.105669e+00,3.131531e+00,3.098108e+00,2.586116e-02,8.327082e-03,3.342262e-02
503,4.444444e+00,2.000000e+01,3.094807e+00,3.108945e+00,3.075049e+00,1.413791e-02,4.568268e-03,3.389611e-02
504,5.555556e+00,2.000000e+01,3.077626e+00,3.100749e+00,3.052383e+00,2.312265e-02,7.513144e-03,4.836585e-02
505,6.666667e+00,2.000000e+01,3.054070e+00,3.080160e+00,3.043072e+00,2.608983e-02,8.542644e-03,3.708808e-02
506,7.777778e+00,2.000000e+01,3.024232e+00,3.039133e+00,3.006410e+00,1.490056e-02,4.927056e-03,3.272255e-02
507,8.888889e+00,2.000000e+01,2.988470e+00,2.990999e+00,2.962308e+00,2.528313e-03,8.460223e-04,2.869100e-02
508,1.111111e+01,2.000000e+01,2.902516e+00,2.932527e+00,2.897717e+00,3.001084e-02,1.033959e-02,3.481017e-02
509,1.222222e+01,2.000000e+01,2.855029e+00,2.906358e+00,2.872801e+00,5.132913e-02,1.797850e-02,3.355637e-02
510,1.333333e+01,2.000000e+01,2.806809e+00,2.779477e+00,2.753212e+00,-2.733217e-02,9.737808e-03,2.626439e-02
511,1.444444e+01,2.000000e+01,2.759563e+00,2.760665e+00,2.721714e+00,1.102193e-03,3.994084e-04,3.895152e-02
512,1.555556e+01,2.000000e+01,2.714673e+00,2.746187e+00,2.721753e+00,3.151432e-02,1.160888e-02,2.443396e-02
513,1.666667e+01,2.000000e+01,2.673027e+00,2.664249e+00,2.641283e+00,-8.778113e-03,3.283960e-03,2.296607e-02
514,1.777778e+01,2.000000e+01,2.634997e+00,2.643400e+00,2.614274e+00,8.402789e-03,3.188918e-03,2.912602e-02
515,1.888889e+01,2.000000e+01,2.600540e+00,2.599502e+00,2.578636e+00,-1.037555e-03,3.989769e-04,2.086599e-02
516,2.111111e+01,2.000000e+01,2.541039e+00,2.544875e+00,2.529433e+00,3.836320e-03,1.509745e-03,1.544170e-02
517,2.222222e+01,2.000000e+01,2.515197e+00,2.515993e+00,2.505174e+00,7.956065e-04,3.163197e-04,1.081942e-02
518,2.333333e+01,2.000000e+01,2.491509e+00,2.489445e+00,2.478219e+00,-2.063438e-03,8.281882e-04,1.122619e-02
519,2.444444e+01,2.000000e+01,2.469749e+00,2.461991e+00,2.453065e+00,-7.757780e-03,3.141121e-03,8.926071e-03
520,2.555556e+01,2.000000e+01,2.449796e+00,2.431139e+00,2.425759e+00,-1.865674e-02,7.615631e-03,5.380706e-03
521,2.666667e+01,2.000000e+01,2.431621e+00,2.441479e+00,2.435646e+00,9.857908e-03,4.054049e-03,5.832263e-03
522,2.777778e+01,2.000000e+01,2.415272e+00,2.423977e+00,2.420306e+00,8.704392e-03,3.603897e-03,3.671082e-03
523,2.888889e+01,2.000000e+01,2.400870e+00,2.408199e+00,2.405441e+00,7.329169e-03,3.052714e-03,2.757817e-03
524,3.000000e+01,2.000000e+01,2.388593e+00,2.388593e+00,2.388593e+00,-1.332268e-15,5.577624e-16,8.881784e-16
